4;2742TL;104231;451910
4;2865XK;115086;437753
4;2984XH;102147;431420
4;3055SH;94617;441935
4;3062GE;95325;437969
4;3244XG;71028;414507
4;3353CM;107010;427264
4;3446CP;121910;454308
4;3843JS;170945;482900
4;3904TA;165464;448027
4;4001LJ;158513;433198
4;4386DD;29292;387876
4;4388TX;31510;388327
4;5268AX;144340;404880
4;5366KE;167150;425550
4;5611MJ;161684;382232
4;5683CK;156195;390456
4;5961AT;201142;386162
4;6086NA;197046;363348
4;6093CS;190174;362351
4;6247EC;179112;311988
4;6562BG;192790;420840
4;6971KN;206275;459255
4;7051DC;229063;439986
4;7534JR;261714;470714
4;7622BG;247922;480276
4;7721BM;214002;502171
4;9675NW;265128;575478
4;9903GC;252255;593036
5;1032GX;122818;490019
5;1054WX;119542;486237
5;1091VZ;122989;485281
5;1098TE;124782;484970
5;1101CA;124887;479982
5;1448KS;124471;501868
5;1502RH;116778;495597
5;1616BR;140751;522604
5;1942ER;105152;499818
5;3051GG;92616;439980
5;3261WT;89126;425797
5;3721DD;141570;459339
5;3731DA;140286;457734
5;3853GA;169601;479011
5;3862VG;162242;469776
5;4318TP;51494;418031
5;4854KT;116637;397779
5;5171BN;129383;408211
5;5384VJ;163068;416140
5;5691TA;161872;390878
5;5754HC;184653;386249
5;6118EB;188408;338861
5;6373KW;200930;324209
5;6446PX;193876;327639
5;7481TB;250674;462768
5;7822HB;257178;533872
5;8397GV;199133;539963
5;8495ND;190476;564154
5;8525GP;177706;552375
5;8603CZ;173815;561599
5;8604ED;174763;560628
5;9134NX;201593;599634
5;9264TH;192177;571757
5;9531TH;250236;549611
6;1011JA;121771;486936
6;2011RN;103938;488676
6;2371PG;103024;469048
6;2614WX;83030;446897
6;2681LW;72707;448926
6;3072GL;94187;435274
6;3207TE;83972;428019
6;3231XD;70639;435696
6;3628EE;126326;462748
6;3958GJ;160082;446388
6;4147GA;135449;432394
6;4361AM;19998;394922
6;4702EK;91214;394030
6;4702LH;92090;394934
6;4813EC;109699;399003
6;5384AN;164603;416227
6;5721AJ;179895;379526
6;6088EG;192304;363936
6;6921KL;197984;439938
6;7524PB;257070;475343
6;7607RT;243579;485141
6;7941CM;209053;523703
6;8014ZZ;203997;499796
6;8081LC;186997;495064
6;8095PZ;193406;495379
6;8271PK;193564;510025
6;9062ED;189041;584765
6;9255KM;190337;580478
6;9312PX;222633;575203
6;9673HK;265732;573346
6;9861EE;214042;580956
6;9981AJ;240732;602995
7;1073JA;121583;484768
7;2061BE;102067;490806
7;2841DJ;105586;443866
7;2971BA;113445;431822
7;3038VT;91402;438901
7;3151JC;69304;444367
7;3231AR;70943;435507
7;3432TE;134862;447845
7;3741GD;147178;470129
7;3925JA;161807;454698
7;4191GX;149098;432127
7;4325DB;42126;416526
7;4401CX;62309;389991
7;4542RT;42879;368380
7;4708NJ;88982;393215
7;4813KA;109768;398600
7;4871EH;104651;399705
7;5062HP;141705;398259
7;5361PA;179170;418067
7;5626HM;158141;387053
7;5751HK;183135;386137
7;5941JG;209408;380258
7;6031RA;178345;366481
7;6211GT;176351;317706
7;6642AM;180673;429480
7;7203DD;211829;462846
7;7312KZ;192304;468472
7;7361BD;194297;463770
7;7475RL;227744;474791
7;7852TH;244613;538682
7;7921VM;225330;521522
7;8033BM;204182;505450
7;8232DK;160426;502355
7;8321WB;170619;518452
7;8385GV;209021;543716
7;8481JE;189497;540260
8;1064JM;115789;487948
8;1087DG;128295;485703
8;1689WZ;134334;520793
8;1934PR;106048;516419
8;2011MS;103616;488986
8;2141VL;107264;484915
8;2374BV;98478;464765
8;3022SH;90420;437146
8;3204GD;81840;428088
8;3255TT;73369;412374
8;3823VT;156130;466855
8;4507DA;27768;375664
8;4702XS;90873;394675
8;4941JN;119757;412111
8;5062TE;143917;395769
8;5247WX;153305;415227
8;5427JN;175765;401410
8;5913VN;210496;375678
8;5951JD;205612;368809
8;6367BL;193861;320824
8;6824DJ;192334;444689
8;7731XS;224844;507418
8;7833KH;255213;524419
8;8561CH;167851;545372
8;9536PG;250920;548015
8;9733CA;237558;584399
9;1183AA;119885;481369
9;1223PA;142025;470459
9;1261ME;146831;477280
9;1502VD;116915;495109
9;1711RR;120199;519071
9;1723WD;116268;523798
9;1911KP;108668;503757
9;1944TA;105238;500472
9;2251HW;91264;460434
9;2622AH;83686;444239
9;2631TA;87211;450580
9;3077RN;98330;434009
9;3251PB;60996;424450
9;3421AJ;119613;448327
9;3454LA;131757;454973
9;3514GW;136786;456836
9;3551GV;134951;457268
9;3813LS;155540;465278
9;3816PM;156164;462813
9;3824MN;155180;467545
9;3825RA;156708;467381
9;4007ZN;156282;431681
9;4101HJ;144419;440889
9;4823JD;110110;404309
9;5151VC;137493;411392
9;5642DB;164335;383483
9;5931KH;208322;373127
9;6026VN;171360;368860
9;6151DS;188939;332181
9;6229GX;177525;316383
9;6533PK;186750;425318
9;6644DK;178926;431352
9;6981HL;206844;447586
9;6991DK;199247;446575
9;8312BK;173360;530661
9;8331GG;204559;533335
9;8711LR;158381;553873
9;8831ZC;171437;573675
9;9201AP;201591;569818
9;9741HA;233173;583767
10;1607CB;141989;519302
10;1795LP;119586;574589
10;1861TM;108598;519891
10;2012XX;104098;487579
10;2152XG;103427;475714
10;2211BX;93860;475591
10;2264CW;87155;456088
10;2597GW;82147;458000
10;2903AG;100012;438105
10;2941PJ;106783;435497
10;3083XN;92214;433816
10;3402HG;131630;448971
10;4621CW;79674;389865
10;4854BM;115935;397853
10;5431XP;188500;416800
10;5473PC;161398;407386
10;5491KD;159514;398615
10;5551AJ;158206;373032
10;5711LC;178617;377414
10;5961SV;201623;385392
10;6227VM;179408;316625
10;6431EW;193485;326917
10;6601EG;178935;425142
10;7131EM;236317;444770
10;7326TA;197621;467390
10;8051AR;201009;496876
11;1165LS;112176;488474
11;1566WL;111197;497829
11;1613JP;143889;523233
11;1962WK;107265;502536
11;1981AR;105120;497319
11;3247VB;65434;418299
11;3555HW;133996;458125
11;3755WN;145840;473539
11;3905MD;166048;449494
11;3958XJ;159912;446153
11;4325DD;41776;416388
11;4515AJ;31670;371808
11;5121DM;123975;399189
11;5262NC;147301;405512
11;5541EB;139245;374845
11;5709SH;176271;389303
11;5763BJ;182287;390647
11;6021JJ;167401;364831
11;6661VM;186382;437334
11;6836DD;189564;440024
11;7572CM;260124;480991
11;7664VX;249643;496263
11;7831VC;264740;543352
11;7873AS;253775;541511
11;9671AA;265270;573971
12;1065AX;116702;486354
12;1075VS;118691;485427
12;1095DJ;125206;486526
12;1185DX;119055;478785
12;1444JE;127675;503779
12;1873HH;106444;526120
12;2172VR;95934;470512
12;2548AJ;79695;449962
12;3431CC;134569;449388
12;3437GE;133798;450810
12;3515VX;136723;457202
12;4153AV;142092;432749
12;4531BJ;46111;372958
12;4554BA;45856;361341
12;4634VX;79679;383046
12;4664BZ;77927;395982
12;5271JZ;151731;405644
12;5409AW;177112;406225
12;5492BB;160023;396973
12;5551PE;158216;374865
12;5808BN;199754;392039
12;5809AM;195957;391352
12;5862AP;200795;395801
12;6211XA;176454;318341
12;6281BG;192275;311886
12;6415CK;197579;323005
12;6532XM;185526;426897
12;6703AA;174271;442193
12;6911AW;199901;433629
12;7241DH;225571;464348
12;7425CG;212264;474572
12;7591PE;265328;490585
12;7591PE;265325;490529
12;9502WZ;262187;556805
13;1382XT;131272;480186
13;2809PA;107169;446732
13;3405XC;127123;446570
13;3551ES;135176;457041
13;3764VA;149147;465519
13;3766EN;147682;464767
13;4105JW;142547;439695
13;4142BS;134082;433548
13;4661VL;78431;394054
13;5045TS;127415;398630
13;5089NM;142525;389635
13;5165TC;124323;410679
13;5706HN;171306;385721
13;5706VS;172530;386146
13;5715CD;175866;380955
13;6433GX;193159;324496
13;6511BN;187484;428881
13;9284XM;205737;579509
13;9468CJ;245423;563793
13;9627PL;252068;584985
13;9953PV;230060;597833
14;1082XV;120069;482891
14;1221KA;141089;470993
14;1435KR;109347;474763
14;1713BD;122894;520964
14;1777AT;126574;546842
14;2252BX;89698;459654
14;3134EV;83429;436027
14;3642ZP;119176;467599
14;3813NK;155509;464968
14;3902VH;167354;448547
14;3951CG;153949;453155
14;4874KD;102463;398734
14;5152PT;136707;410298
14;5443PR;189273;411681
14;5851BX;198720;405387
14;5863AM;204965;393070
14;6436CL;192723;328269
14;6662RM;185570;436271
14;6663LJ;188663;430982
14;7557TX;252882;477171
14;7604HG;239998;486326
14;7607JG;242004;485792
14;7783BK;242188;514368
14;8102GZ;216090;488271
14;9281SK;205554;577758
14;9406NE;233176;558379
14;9722AZ;234671;580103
15;1013XV;119956;489432
15;1271NK;145011;478338
15;1277CT;148147;478829
15;1411JD;140648;477664
15;2331LZ;90427;462694
15;2551ZV;76623;453000
15;2801VZ;108349;446867
15;4194VD;147804;431498
15;4701GS;90731;394037
15;4902XA;118498;405309
15;4921DP;114411;409857
15;5527AX;145766;375632
15;5531LM;142914;375035
15;5707ZW;172758;387420
15;6707DK;174001;442647
15;7383BA;205822;466179
15;7581VW;265659;476833
15;8031AA;202325;503920
15;8181GT;199488;488378
15;9724JX;234593;581091
16;1068PA;115368;485151
16;1221KL;141415;470790
16;1921XW;110365;508734
16;2352KN;96133;463223
16;2721BM;97180;452861
16;3062CK;96238;437811
16;3257XJ;83003;411063
16;3371XE;115555;426391
16;3471DE;120932;458248
16;4524CE;15412;370851
16;4652GB;80621;400682
16;4671CZ;84395;406012
16;5014KM;134674;397878
16;5051RD;132759;392376
16;5245BM;152473;415853
16;5361BB;178718;418935
16;5462CS;165551;402778
16;5491MR;159217;398151
16;5575DR;150862;367202
16;5684XC;155317;389921
16;5953HK;203468;366565
16;5981AS;196661;371294
16;6325ER;182315;319234
16;6467EH;199925;319957
16;7323VL;196401;472850
16;8433KX;218320;564853
16;9891BH;225406;592045
17;1271WH;144271;479317
17;1541XT;114688;496560
17;1871VH;108350;525045
17;1941KA;105693;499505
17;2041PM;97283;487864
17;3295LL;101796;421773
17;3513AA;135878;456484
17;3764AH;148972;466369
17;3844PA;170172;483178
17;3852LP;171700;481853
17;4264RZ;135582;420881
17;4331SN;32259;391796
17;4909BV;121472;406174
17;4926AW;107580;413832
17;5017CK;135128;396138
17;5283LG;151583;399524
17;5923BJ;207579;375132
17;6215TN;173937;316900
17;6223CR;175996;321384
17;6336BH;187780;321943
17;6533HV;186154;424938
17;7371EV;198031;459387
17;7557TA;252647;476916
17;8012WB;203237;502207
17;8162XV;194925;483916
17;8191LN;202099;493744
17;8531LD;176449;540184
17;9101AT;195314;593552
17;9461GJ;247165;558116
17;9468EV;244260;564012
17;9481HT;234602;565124
17;9603BG;246893;575202
18;1751PH;113070;535219
18;1815XG;110711;516459
18;2264KX;87542;456417
18;2555JV;76128;453447
18;3402BZ;131841;448408
18;3841KM;171632;484686
18;3891ZX;164779;483111
18;4331AC;31794;391554
18;5462HE;165209;403259
18;5912JL;208610;374832
18;6141CG;186552;336074
18;6587BE;191429;415347
18;6658XM;163737;432137
18;7242AR;225015;464225
18;8271AJ;191706;508532
18;8701AH;164866;563638
18;9271AD;198015;585746
18;9765AJ;234299;573681
18;9951LL;231426;593846
19;1051CT;120022;488410
19;1086VB;127600;486430
19;2273CP;84981;455213
19;2586HE;79457;458507
19;2729BG;96509;453888
19;3438TW;134144;450263
19;3453MH;129056;455279
19;3768CP;149188;463651
19;3814AA;155792;463536
19;4323TB;46922;416235
19;5061KM;141142;399628
19;5104EX;123897;403722
19;5921AV;207538;375770
19;5975SJ;200792;380602
19;7051AX;228429;439430
19;7071TD;223127;433261
19;7316MA;194207;472045
19;7911TD;235548;526524
19;8925CH;185175;580609
19;9561SB;266613;544215
20;1503TN;117860;495970
20;1504CS;118495;494140
20;2012LM;102696;487009
20;2355BB;99929;464866
20;2512CR;81107;454562
20;2572VZ;79951;453847
20;3201RA;82262;429365
20;3295AH;102134;421284
20;3818LD;154295;462527
20;4014NS;153810;431739
20;4265JW;134008;416167
20;4791DE;96417;408789
20;5026SK;131314;393682
20;5151ZS;137272;411569
20;5154AK;137963;412244
20;5702VW;175026;388986
20;5708SL;170234;384979
20;6001SR;176638;362672
20;6229EC;177796;316388
20;6883CP;196027;444489
20;7323TN;195596;471627
20;7523ZR;257921;472726
20;8162ZG;194309;484382
21;1161AK;110777;488413
21;1991AC;105424;495073
21;2021BM;104481;489642
21;3062VJ;94843;437229
21;3911AS;168266;441008
21;3956GW;157879;446662
21;4273ED;121130;416087
21;4336LK;31586;390254
21;4576CW;55432;361300
21;4706TJ;93149;392603
21;4817JE;114355;400333
21;5114AC;113619;380412
21;5244GH;154322;413753
21;5388EX;167442;412900
21;6141DA;187043;335775
21;6419BV;195802;320644
21;6524LK;188133;427403
21;6721CP;174878;446227
21;6987AX;201816;445243
21;7064BJ;223669;436030
21;7523DZ;258542;472946
21;7534GE;263113;470158
21;7535AH;259181;470327
21;9744HA;229333;580585
21;9851AS;211238;588038
22;1216BT;138409;470542
22;3038VX;91389;438877
22;3061DD;94004;438180
22;3223PG;70661;428921
22;3233AX;66239;437548
22;3817GL;155657;461525
22;3904PR;165002;448038
22;3947NC;150218;447589
22;4191EN;148810;432591
22;4385KK;28020;387542
22;5491JC;159782;398576
22;7887TP;257668;523920
22;9104GR;196284;588843
22;9501AA;260081;557315
23;1274RC;146848;478631
23;1382MK;131776;480842
23;1566RJ;110148;496483
23;1791AL;115770;563133
23;2613GT;83615;447208
23;3331CJ;103658;425788
23;4194VD;147796;431521
23;5432DE;187730;416968
23;6226HD;179112;317215
23;6651BZ;170056;433168
23;7141WE;238369;451348
23;8447DT;189999;552621
23;8521NP;178559;547502
23;9314TH;225489;575803
24;1015XP;120544;488417
24;1051BC;120131;488593
24;1328WB;146951;486798
24;1602EN;146925;524943
24;1791VP;115747;563402
24;3122ZA;85057;438898
24;3252LC;59700;427928
24;5931DD;208277;373396
24;6041LJ;196580;356397
24;7315GS;193787;471801
24;7482VT;247597;464631
24;8608ZJ;172288;559356
24;9101VX;196078;593128
24;9636CZ;253868;577203
25;1051JS;119706;488279
25;1352CC;143023;483880
25;1985HJ;104074;495633
25;2012ZH;104071;487501
25;2024RE;103958;491034
25;2245BH;85990;459306
25;2405ZM;105478;459309
25;2587RP;79762;459050
25;2635HH;82447;446537
25;2741NT;104872;450252
25;3701HN;144706;455202
25;3831ET;158195;460619
25;4388JM;31222;387586
25;4525NL;15112;377138
25;4575NE;52657;359758
25;4761AK;101372;406618
25;5144EP;133530;409403
25;5802BV;196343;392897
25;7461KE;232429;480709
25;7771CW;237424;509669
25;8625TE;175664;558996
25;9421PT;228436;555148
25;9531TJ;250427;549706
25;9902NH;253456;592824
26;1063ZR;117014;488045
26;2321JL;93235;462676
26;2645GK;86848;446930
26;5014HP;134447;397314
26;5045WR;128279;400034
26;5621GX;159898;385159
26;5915PM;210739;372388
26;6006GH;177615;361282
26;6369BD;196625;316306
26;7412XE;207099;475018
26;7413ZX;207949;474740
26;7591TV;265225;488315
26;8376EM;191704;535521
26;9715JX;233993;583613
27;1015KB;120940;488178
27;1074GJ;122232;484960
27;2295LN;77177;448025
27;2861TJ;113675;438889
27;3081SC;93223;434388
27;3763WG;147101;464968
27;3769BB;147908;459111
27;3882WH;167977;474516
27;3941PC;152351;449177
27;4385GL;29033;387603
27;5126BT;123698;394249
27;5341RK;163879;419953
27;5388GN;166910;412718
27;6216EP;174478;317593
27;7559KL;251666;479599
27;7737PE;230735;507319
27;7908VJ;226536;525475
27;9681CA;263893;579721
27;9731BJ;235164;583611
28;1324XP;142415;485701
28;2401DE;104780;462366
28;3232CA;70557;434491
28;3319VK;108077;422614
28;3544VK;131703;455824
28;4005VD;158887;434171
28;4613GA;78224;391555
28;4814JG;110958;399702
28;5275KE;154330;408367
28;5988JZ;197511;370806
28;7603CJ;242518;487326
28;8471XG;196317;543057
28;9641AD;254761;569945
28;9641EV;255211;570342
29;2135PJ;105515;479096
29;2152DA;102722;476423
29;2341PA;93696;465912
29;2565RN;77384;454447
29;2681GB;71889;449781
29;3123SP;85267;440122
29;3852CW;171759;478540
29;6083BC;195006;361913
29;6531AA;187128;427280
30;3062NT;95123;437214
30;3085WL;93822;432188
30;3114CH;87414;435726
30;3817AK;155073;462588
30;4921TD;113505;409377
30;6049EZ;195235;354054
30;6351GN;198822;314482
30;7772AC;238380;510472
31;1058XM;118846;486049
31;1443XB;126973;502351
31;1782AN;112696;551820
31;2542VX;77899;450059
31;2596TW;82010;456781
31;2642CB;90293;447360
31;3648XH;121479;468009
31;4904MT;117805;404257
31;5341PK;163642;420088
31;6002CM;175408;363322
31;6101KH;189401;346444
31;6165TX;185955;330160
31;6576DA;193180;429536
31;6882DA;194805;444626
31;7523BJ;258164;472790
32;1079LW;122510;483928
32;2807MA;111063;446783
32;3114PB;87307;435613
32;3723LE;143935;460969
32;5121SG;122558;400621
32;5245AT;152414;415431
32;5521GK;150780;374851
32;5712CN;178854;374291
32;5961TS;201548;385047
32;6301HS;184747;320352
32;6991BL;198531;446425
33;1011BK;122176;487368
33;3314SE;105042;423902
33;3522HC;136705;454228
33;4331LR;31530;391365
33;5121WG;122153;399993
33;5211ES;149121;411031
33;5527KT;146729;375486
33;5612PB;160260;384371
33;5671AP;165725;387146
33;6417AH;197454;320621
33;6419SH;195340;320760
33;6446AN;193421;327446
33;7412BJ;206875;474575
33;8172DR;193509;476987
33;8501NK;183247;553635
33;9221SW;203013;573261
34;1053CG;119580;486611
34;1217TG;139028;470626
34;2291GC;77042;449260
34;2394BL;100299;460254
34;2865XE;115206;437744
34;2941RP;107001;435407
34;3039LN;91479;438239
34;3191JS;84918;430683
34;3818HB;154185;462602
34;4871TX;103774;399356
34;5467CX;166423;404086
34;7141WN;238624;451362
34;8561JH;167416;545863
34;8602BL;173162;561681
35;2241TR;88184;462700
35;2342BA;91187;465408
35;3286BE;89798;420770
35;3443TD;120011;455740
35;3755TN;145928;473622
35;3851DJ;170914;478401
35;4205ZT;126644;428641
35;4751HL;90772;400038
35;5141EP;132619;411030
35;5171SE;130888;407420
35;6668AS;177065;440388
35;6823NP;193249;446635
35;7442GC;229022;486351
35;7512XG;258653;470616
35;8602XW;172689;561104
35;9201CW;201992;570148
35;9431HH;236963;542217
35;9721CB;234454;579728
36;1781VD;113253;552036
36;2625VV;83455;445624
36;4816JJ;113920;401217
36;5374AK;171834;417789
36;5621EJ;159880;385236
36;5672ND;166827;385970
36;6163EX;184810;332766
36;7556EC;250668;476930
36;8446EZ;190252;551853
36;9411ND;230998;542093
37;3123CG;84851;440003
37;3144GA;76246;438488
37;3772ZT;167810;460118
37;5581BT;159045;377628
37;5653HN;159118;381435
37;5682CR;155604;391669
37;7821CB;257255;531543
37;8939DE;186154;576956
38;1503HB;117275;496217
38;1689WP;134375;521030
38;2991WR;96522;428863
38;2993AK;92673;430220
38;4364TC;29094;393648
38;5554GV;160406;372623
38;6836RW;189503;439667
38;7827JG;256465;529978
38;9551TH;273672;556251
38;9742BM;232067;583291
38;9752KT;236214;576544
39;1829BC;113363;516610
39;1871BK;108852;524315
39;2741EV;105099;451266
39;3335DA;101478;426171
39;3813ZB;155829;465326
39;5653AB;159910;382021
39;5924AV;207026;375333
39;5924EA;206637;375460
39;7311JG;193842;468985
39;7451CB;225905;477318
39;7546BX;255165;468094
39;9365PB;217687;575174
40;1398AB;133413;482626
40;1741EZ;115505;533471
40;3052HR;92335;441088
40;3117NT;86659;436754
40;3902RR;167253;449687
40;5721LW;179351;379370
40;6451AE;196505;331627
40;7551BC;250394;476033
40;9675RA;264103;575576
41;1060NB;113148;485310
41;2675XW;75520;447107
41;5673RC;167501;386911
41;5702KJ;174378;389009
41;6301HZ;186348;319779
41;7322EP;195843;471130
41;7339AA;193031;466247
41;8862ZG;158841;575293
42;1094RA;124324;485844
42;1251TC;144352;474660
42;1813BM;111797;514866
42;1971LC;102907;497529
42;2131TM;106883;479494
42;2403DV;106381;461802
42;2541AL;78664;452225
42;2545PC;79105;451791
42;2561EC;78969;454150
42;5348GC;165338;420206
42;6365AK;190461;328250
42;6581JZ;187319;420499
42;7901CB;228326;527268
42;9641MB;255130;569953
43;1095EM;124759;486061
43;1096GG;123164;483468
43;2033BW;106088;488035
43;2635HP;82504;446639
43;2907DB;100378;440911
43;3083MA;92177;434031
43;3421TP;119335;449270
43;3571PR;138007;457213
43;7601GP;242451;485109
44;1076DP;118750;484444
44;1411CV;139498;478660
44;1721HA;115455;521922
44;2282KP;82947;451352
44;2313VZ;93613;462610
44;2612VV;84754;448358
44;2641TR;89357;449031
44;2681GC;71880;449768
44;3401CW;131452;448016
44;4708AL;89492;393033
44;5038SP;133877;396378
44;6372VR;199147;321014
44;6905CW;201225;437469
44;8749GB;158622;569766
45;1121GJ;123256;493514
45;2403DA;106531;461654
45;4381LB;28636;385468
45;4901TB;119455;406217
45;5151ZL;136677;411341
45;5571AS;152248;370405
45;8011TM;202904;503051
45;8219AJ;163595;501025
45;8242AB;159551;503197
45;8253GH;175639;505820
45;9751CH;237226;576845
46;3956VP;158430;447017
46;4576BL;55472;361236
46;6921RK;197007;441818
46;7681DT;235774;496368
46;9133NJ;204680;599255
46;9712GT;233588;582236
46;9714JE;234414;583521
47;2496WE;84956;451204
47;2533SG;79955;451925
47;2729GV;96953;453192
47;2964BN;116218;437615
47;2992TC;96247;429102
47;3065KL;98212;438259
47;4421JZ;55894;388464
47;5554RB;159262;373687
47;7641CD;237595;486621
47;7944XX;209019;522581
47;8106AB;219708;488291
47;9233LL;204675;574635
48;1111GP;126180;483477
48;1531DR;115960;501124
48;2242KA;86883;462662
48;2351CT;96181;462821
48;3401EG;130976;448368
48;4421KM;55829;388278
48;5731LS;171778;383150
48;6642CX;181487;429027
48;7203GS;211483;462689
49;2931CG;102865;434229
49;3742GW;149182;468392
49;4481PK;53044;390157
49;5271AC;152580;405945
49;6227XT;179646;316606
50;1106CN;127293;479204
50;1783ED;111402;551246
50;2171CA;95739;471420
50;2562JX;78952;454295
50;2582AS;79021;456159
50;6051JJ;191373;350909
50;7812AB;256505;533049
51;2406CC;105443;460468
51;3204GD;81813;428057
51;3734BX;144896;461577
51;3911PR;167113;441444
51;4101GK;144291;440745
51;7323AZ;195827;472072
52;1223PL;142132;470595
52;1823VM;112806;516321
52;2628GJ;85648;447016
52;5282SC;149784;401284
52;6164HL;186229;329487
53;1383EP;131614;479029
53;2242XV;87163;462992
53;2406KV;105794;459915
53;5482KG;158667;403617
53;5683EC;155634;391360
53;6681MR;189446;434380
53;9713GP;234813;582392
54;1078GM;121169;484352
54;1951GK;104355;498315
54;2215DG;93514;470736
54;2912AM;101410;442419
54;7955PM;216526;517195
54;9403XG;235866;559954
55;1031GC;122629;489042
55;1422HS;116556;473210
55;1442RT;125981;503120
55;5251CS;142592;411878
55;5541CT;139554;374796
55;7573CG;260791;481768
55;9561RD;267470;544793
56;1741MT;116179;533309
56;3833HP;157026;459723
56;4254XG;125351;425075
56;4624BT;79948;389132
56;9712AP;233246;582059
57;2718BM;93642;450903
57;3434KT;134237;446161
57;3553BB;134627;458089
57;3583TR;138123;455198
57;9697PE;268302;570628
58;1504AJ;117842;495069
58;2042PJ;97065;487627
58;2401AG;104749;462129
58;2411RS;112233;454768
58;2907JD;100202;440366
58;2991CT;96616;429897
58;3054SE;93302;441876
58;3312PM;106137;424230
58;4328LB;40922;413056
58;4697GS;65750;402259
58;8255KL;172203;508034
59;1053BZ;119585;486656
59;1072EV;121086;485098
59;1181ZM;119098;479519
59;3026RJ;90084;436268
59;3438RD;134398;450782
59;3533JX;134794;454928
59;6544MV;184145;427156
59;6671CG;177238;438547
59;7576GK;258106;481473
59;8281MN;198840;514954
60;1324ZD;142443;485420
60;1521KC;114335;501097
60;2871SG;117985;439685
60;3155XE;77983;438886
60;5615CT;161752;381812
60;5961JP;201491;385621
60;7482EX;246416;463476
61;2151GG;102198;475757
61;2374BS;97707;464500
61;3111CB;86921;436681
61;3812RJ;152336;464544
61;3904AN;165805;447696
61;6826EB;193093;443840
61;6861BE;185445;444919
61;9351PC;220947;576591
62;1402TA;140459;476135
62;1782ST;112409;552646
62;1825PD;112238;519148
62;2026XH;104942;492271
62;2548WR;80587;448506
62;2692BT;70434;446437
62;2907WL;100182;440657
62;2985XD;101247;431107
62;3722BS;142181;459197
62;3841XN;170933;484126
62;5684TE;155593;390060
62;6713VG;174095;450671
62;7573EJ;260757;482422
62;9257RR;195966;583393
63;1506DN;116388;494990
63;2525ZZ;80159;452886
63;6826GB;193084;443739
63;7161JW;238639;461180
63;7415SX;208117;475773
63;8338SC;200210;537454
63;8431ED;215844;555449
64;2983HG;101115;432787
64;3075AL;94147;433813
